stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
608,20,Adelaide at Ada NB - #20,,42.974289,-81.225234,,,,,,0
596,21,Adelaide at Ada SB - #21,,42.97461,-81.225615,,,,,,0
598,22,Adelaide at Central  NB - #22,,42.994567,-81.234344,,,,,,0
599,23,Adelaide at Central  SB - #23,,42.99494,-81.234663,,,,,,0
227,24,Adelaide at Cheapside NB - #24,,43.00647,-81.240181,,,,,,0
230,25,Adelaide at Cheapside SB - #25,,43.005866,-81.240088,,,,,,0
225,27,Adelaide at Dundas NB - #27,,42.989214,-81.231686,,,,,,0
232,28,Adelaide at Dundas SB - #28,,42.988343,-81.231467,,,,,,0
601,29,Adelaide at Edna SB - #29,,42.971883,-81.224342,,,,,,0
228,32,Adelaide at Fanshawe Pk Rd SB - #32,,43.034328,-81.254625,,,,,,0
603,33,Adelaide at Glenora NB - #33,,43.029017,-81.251604,,,,,,0
604,34,Adelaide at Grosvenor NB - #34,,43.004337,-81.239172,,,,,,0
605,35,Adelaide at Grosvenor SB - #35,,43.004249,-81.239265,,,,,,0
606,36,Adelaide at Hamilton SB - #36,,42.982275,-81.228829,,,,,,0
607,37,Adelaide at Hill NB - #37,,42.979827,-81.227608,,,,,,0
1158,38,Adelaide at Hill SB - #38,,42.980363,-81.227992,,,,,,0
23,39,Adelaide at Huron  NB - #39,,43.012606,-81.243443,,,,,,0
229,40,Adelaide at Huron SB - #40,,43.011146,-81.24272,,,,,,0
1160,42,Opposite 1145 Adelaide NB - #42,,43.015827,-81.245032,,,,,,0
1161,43,Adelaide north of Kipps Lane  NB - #43,,43.018099,-81.246148,,,,,,0
1162,44,Adelaide north of Kipps Lane SB - #44,,43.01775,-81.24618,,,,,,0
1165,47,Adelaide south of Kipps Lane 2 SB - #47,,43.014658,-81.244642,,,,,,0
1166,48,Adelaide south of Leathorne St NB - #48,,42.960884,-81.216852,,,,,,0
1167,49,Adelaide at Leathorne SB - #49,,42.961015,-81.217334,,,,,,0
1168,50,Adelaide north of Leathorne 1 NB - #50,,42.962904,-81.220032,,,,,,0
1169,52,Adelaide north of Leathorne 2 NB - #52,,42.963991,-81.220618,,,,,,0
1171,53,Adelaide at Little Simcoe NB - #53,,42.982516,-81.228761,,,,,,0
1172,54,Adelaide at Lorne NB - #54,,42.992328,-81.233229,,,,,,0
776,55,Adelaide at Mapledale SB - #55,,43.031429,-81.253063,,,,,,0
1173,56,Adelaide at Maud NB - #56,,42.970708,-81.223681,,,,,,0
1174,57,Adelaide at McMahen NB - #57,,42.997642,-81.23587,,,,,,0
1175,58,Adelaide at Nelson NB - #58,,42.977567,-81.226683,,,,,,0
1176,59,Adelaide at Nelson SB - #59,,42.977503,-81.226792,,,,,,0
1177,60,Adelaide at SE Osgoode NB - #60,,42.93825,-81.209242,,,,,,0
1178,61,Adelaide at NW Osgoode SB - #61,,42.941834,-81.213008,,,,,,0
1179,62,Adelaide at NE Osgoode NB - #62,,42.942427,-81.213344,,,,,,0
1180,63,Adelaide at SE Osgoode SB - #63,,42.937296,-81.20903,,,,,,0
1181,64,Adelaide at SE Osgoode NS NB - #64,,42.937249,-81.208782,,,,,,0
1182,65,Adelaide at SW Osgoode SB - #65,,42.939001,-81.2102,,,,,,0
187,66,Adelaide at Osgoode 3 NB - #66,,42.939237,-81.210169,,,,,,0
1183,67,Adelaide at Oxford  NB - #67,,43.00054,-81.23728,,,,,,0
1184,68,Adelaide at Oxford SB - #68,,43.000449,-81.237393,,,,,,0
1185,69,Adelaide at Pall Mall SB - #69,,42.996487,-81.235428,,,,,,0
1186,70,Adelaide at Piccadilly NB - #70,,42.99887,-81.236488,,,,,,0
1187,71,Adelaide at Piccadilly SB - #71,,42.999014,-81.236686,,,,,,0
1188,72,Adelaide at Princess SB - #72,,42.992506,-81.233465,,,,,,0
231,73,Adelaide at Queens SB - #73,,42.990215,-81.232309,,,,,,0
1189,74,Adelaide at Regent NB - #74,,43.010802,-81.242321,,,,,,0
1191,76,Adelaide at Rosedale SB - #76,,42.993791,-81.234088,,,,,,0
1002,77,Adelaide at Southdale SB - #77,,42.943708,-81.214531,,,,,,0
1192,78,Adelaide at St. James NB - #78,,43.002071,-81.238032,,,,,,0
1193,79,Adelaide at St. James SB - #79,,43.002171,-81.238249,,,,,,0
1194,80,Adelaide at Tennant NB - #80,,43.030415,-81.252305,,,,,,0
1195,81,Adelaide at Terrace NB - #81,,42.972963,-81.224651,,,,,,0
223,82,Adelaide at Thompson NB - #82,,42.968564,-81.222737,,,,,,0
1196,83,207 Adelaide - #83,,42.964134,-81.220869,,,,,,0
234,84,Adelaide at Thompson SB - #84,,42.967775,-81.222568,,,,,,0
1198,85,155 Adelaide SB - #85,,42.965996,-81.221812,,,,,,0
1199,86,247 Adelaide SB - #86,,42.962455,-81.219962,,,,,,0
1200,87,Adelaide at Victoria NB - #87,,43.008164,-81.241064,,,,,,0
1201,88,Adelaide at Victoria SB - #88,,43.008394,-81.241297,,,,,,0
1203,89,Adelaide at Winderemere NB - #89,,43.023541,-81.248807,,,,,,0
1204,90,Adelaide at Winderemere SB - #90,,43.023444,-81.249048,,,,,,0
1205,93,Admiral at Bonaventure EB - #93,,43.003065,-81.154082,,,,,,0
1206,94,Admiral at Bonaventure WB - #94,,43.003092,-81.154332,,,,,,0
1207,95,Admiral at Carlyle EB - #95,,43.001932,-81.158102,,,,,,0
1208,96,Admiral at Carlyle WB - #96,,43.00203,-81.158034,,,,,,0
1209,97,319 Admiral - #97,,42.999776,-81.161407,,,,,,0
1211,99,Admiral at Kipling EB - #99,,42.997513,-81.161871,,,,,,0
1212,100,Admiral at Sovereign WB - #100,,43.004599,-81.148364,,,,,,0
1213,101,Admiral at Vaubois EB - #101,,43.002464,-81.156352,,,,,,0
1214,102,Admiral at Vaubois WB - #102,,43.002581,-81.15622,,,,,,0
1216,104,Admiral at Veterans Memorial Pkwy WB - #104,,43.003977,-81.150998,,,,,,0
1223,114,Aldersbrook at Ardsley NB - #114,,43.001538,-81.314869,,,,,,0
1224,115,Aldersbrook at Ardsley SB - #115,,43.001494,-81.314973,,,,,,0
1225,116,Aldersbrook at Aurora SB - #116,,42.993378,-81.307808,,,,,,0
1226,117,Aldersbrook at Barrydale SB - #117,,42.993947,-81.311052,,,,,,0
1228,119,Aldersbrook at Blackacres SB - #119,,43.011434,-81.321682,,,,,,0
2838,120,Aldersbrook north of Blackacres NB - #120,,43.012055,-81.321538,,,,,,0
1230,121,Aldersbrook at Brandy Lane NB - #121,,42.994024,-81.311112,,,,,,0
1231,122,Aldersbrook at Brunswick NB - #122,,42.999184,-81.315359,,,,,,0
1232,123,Aldersbrook at Brunswick SB - #123,,42.999267,-81.31545,,,,,,0
1235,126,Aldersbrook at Gainsborough NB - #126,,43.003132,-81.315752,,,,,,0
1236,127,Aldersbrook at Gainsborough SB - #127,,43.003719,-81.316164,,,,,,0
1237,128,Aldersbrook at Hawthorne NB - #128,,43.006761,-81.318598,,,,,,0
1238,129,Aldersbrook at Hawthorne SB - #129,,43.006554,-81.318479,,,,,,0
1239,130,Aldersbrook at Lawson NB - #130,,42.994294,-81.312784,,,,,,0
1240,131,Aldersbrook at Lawson SB - #131,,42.994256,-81.312906,,,,,,0
1241,132,Aldersbrook at Ranchwood NB - #132,,43.004819,-81.317311,,,,,,0
1243,134,Aldersbrook at Rexway NB - #134,,43.008857,-81.320511,,,,,,0
1244,135,Aldersbrook at Rexway SB - #135,,43.008817,-81.320612,,,,,,0
1245,136,Aldersbrook at Southcott Crt WB - #136,,42.99338,-81.307674,,,,,,0
1246,137,Aldersbrook at Brandy Ln N Leg NB - #137,,42.996819,-81.314796,,,,,,0
1247,138,Aldersbrook at Brandy Ln SB - #138,,42.996742,-81.314911,,,,,,0
46,141,Alumni Hall EB - #141,,43.006041,-81.274944,,,,,,0
367,142,Alumni Hall WB - #142,,43.006319,-81.275351,,,,,,0
1251,145,Ambleside at Grasmere Cres WB - #145,,43.016358,-81.285108,,,,,,0
1254,147,Ambleside at Hillside WB - #147,,43.017645,-81.280695,,,,,,0
1256,149,Ambleside at Whitehaven WB - #149,,43.019798,-81.292995,,,,,,0
1257,150,286 Ambleside - #150,,43.021005,-81.294306,,,,,,0
1261,154,Andover at Commissioners NB - #154,,42.955725,-81.275336,,,,,,0
1262,155,Andover at Commissioners SB - #155,,42.955721,-81.275497,,,,,,0
1263,156,Andover at Elmgrove Cr SB - #156,,42.951688,-81.275511,,,,,,0
1265,158,Andover at Novello NB - #158,,42.952839,-81.275472,,,,,,0
1267,160,Andover at Village Green NB - #160,,42.953684,-81.275744,,,,,,0
1268,161,Andover at Village Green SB - #161,,42.95356,-81.275802,,,,,,0
217,163,Andover at Viscount SB - #163,,42.948172,-81.275288,,,,,,0
219,164,Andover north of Viscount  NB - #164,,42.948217,-81.275205,,,,,,0
32,167,Argyle Mall NB - Stop 2 - #167,,43.003045,-81.173569,,,,,,0
718,168,Ashbury at Millbank EB - #168,,42.937301,-81.202254,,,,,,0
688,169,Ashbury at Millbank WB - #169,,42.937358,-81.202382,,,,,,0
689,170,Ashbury at Surrey Cres NB - #170,,42.938413,-81.204312,,,,,,0
717,171,Ashbury at Surrey Cres SB - #171,,42.938244,-81.2043,,,,,,0
206,176,Barker at Huron SB - #176,,43.016179,-81.232,,,,,,0
1283,184,Base Line at Dundee Place EB - #184,,42.959601,-81.25735,,,,,,0
1288,188,Base Line east Fairview Ave EB - #188,,42.962145,-81.225577,,,,,,0
1289,189,Base Line west of Fairview Ave WB - #189,,42.962147,-81.226993,,,,,,0
1292,192,Base Line at High EB - #192,,42.961362,-81.235476,,,,,,0
1296,196,Base Line at McGregor EB - #196,,42.959013,-81.264059,,,,,,0
1307,206,Base Line east of Wellington EB - #206,,42.961772,-81.230042,,,,,,0
1309,208,Base Line west of Wellington EB - #208,,42.961636,-81.231553,,,,,,0
1310,209,Base Line West of Fairview EB - #209,,42.962027,-81.226662,,,,,,0
1311,210,Base Line west of Wellington WB - #210,,42.961786,-81.231501,,,,,,0
1312,211,Base Line east of West St  EB - #211,,42.958703,-81.267666,,,,,,0
1313,212,30 Base Line WB - #212,,42.959042,-81.264016,,,,,,0
1314,213,Base Line west of West St  EB - #213,,42.958329,-81.271553,,,,,,0
1315,214,90 Base Line WB - #214,,42.958764,-81.267069,,,,,,0
216,216,Base Line at Wharncliffe WB - #216,,42.959398,-81.260128,,,,,,0
1319,222,Beachwood at Base Line NB - #222,,42.957793,-81.275356,,,,,,0
1320,223,Beachwood at Base Line SB - #223,,42.957706,-81.275411,,,,,,0
1321,224,Beaverbrook at Blythwood WB - #224,,42.989057,-81.298029,,,,,,0
1322,225,Beaverbrook at Horizon WB - #225,,42.990733,-81.292312,,,,,,0
1323,226,Beaverbrook at Oxford NB - #226,,42.987086,-81.281034,,,,,,0
1324,227,Beaverbrook at Oxford SB - #227,,42.986911,-81.281009,,,,,,0
1325,228,Beaverbrook at Wonderland WB - #228,,42.990017,-81.294785,,,,,,0
1326,229,Beckworth at Lancaster EB - #229,,43.02153,-81.199744,,,,,,0
1327,230,Beckworth at Langton EB - #230,,43.022025,-81.197964,,,,,,0
1328,231,Beckworth at Sorrel EB - #231,,43.021237,-81.193988,,,,,,0
1329,232,Beckworth at Toukay EB - #232,,43.02084,-81.202245,,,,,,0
1330,233,Beckworth at Tudor EB - #233,,43.02187,-81.196218,,,,,,0
1331,234,Belmont at Hillsborough EB - #234,,42.947155,-81.261834,,,,,,0
1332,235,Belmont at Notre Dame EB - #235,,42.946298,-81.26779,,,,,,0
1333,236,Belmont at St Lawrence EB - #236,,42.946828,-81.264574,,,,,,0
1334,237,Belmont at Wharncliffe EB - #237,,42.947323,-81.259069,,,,,,0
98,240,Berkshire at Gardenwood NB - #240,,42.962686,-81.285332,,,,,,0
89,241,Berkshire north of Gardenwood SB - #241,,42.962481,-81.286307,,,,,,0
1036,242,Berkshire at Robin NB - #242,,42.960797,-81.282859,,,,,,0
1069,243,Berkshire at Robin SB - #243,,42.961183,-81.283003,,,,,,0
1037,244,Berkshire at Springbank NB - #244,,42.964044,-81.290657,,,,,,0
1068,245,Berkshire at Springbank SB - #245,,42.963902,-81.290635,,,,,,0
1337,246,Berkshire at Topping Lane NB - #246,,42.959633,-81.283813,,,,,,0
1070,247,Berkshire at Topping Lane SB - #247,,42.959659,-81.283837,,,,,,0
609,250,Bessemer at Exeter NB - #250,,42.927041,-81.212835,,,,,,0
611,252,Bessemer at Bessemer Crt 2 NB - #252,,42.932033,-81.211985,,,,,,0
610,253,Bessemer at Hargrieve NB - #253,,42.929243,-81.212852,,,,,,0
1338,255,Blackwater east of Adelaide EB - #255,,43.043968,-81.258899,,,,,,0
1346,262,Blackacres at Edgehill Road WB - #262,,43.012332,-81.31207,,,,,,0
1345,263,Blackacres at Edgehill Cres WB - #263,,43.012802,-81.315024,,,,,,0
1348,265,Blackacres at Hawthorne NB - #265,,43.009442,-81.310468,,,,,,0
362,267,Blackacres at Wonderland WB - #267,,43.009924,-81.306375,,,,,,0
1351,269,Blackacres at Winding Way WB - #269,,43.012349,-81.319429,,,,,,0
1357,274,Bluebell  at Sunningdale SB - #274,,43.042123,-81.272748,,,,,,0
95,275,Boler at Byron Baseline NB - #275,,42.953654,-81.331251,,,,,,0
1155,276,Boler south of Commissioners NB - #276,,42.958331,-81.332375,,,,,,0
123,277,Boler north of Commissioners  NB - #277,,42.960072,-81.332683,,,,,,0
927,278,Boler at Glenrose NB - #278,,42.956735,-81.332025,,,,,,0
1358,279,Boler at Griffith NB - #279,,42.945802,-81.329332,,,,,,0
1359,280,Boler at Wayne Road NB - #280,,42.949368,-81.330188,,,,,,0
34,281,Bonaventure at Dundas SB - #281,,43.008767,-81.158322,,,,,,0
1361,283,Bonaventure at Moreau Cr  SB - #283,,43.004695,-81.154708,,,,,,0
1362,284,Bonaventure at Napoleon Cr SB - #284,,43.000429,-81.154082,,,,,,0
1363,285,Bonaventure at Simpson Cr SB - #285,,43.007415,-81.156086,,,,,,0
378,287,Bonaventure at Trafalgar SB - #287,,42.997744,-81.153783,,,,,,0
1366,290,Bow at Bancroft EB - #290,,42.991759,-81.16023,,,,,,0
1101,291,Bradley between Willow & Adelaide  EB - #291,,42.935783,-81.213495,,,,,,0
1003,292,Bradley at Adelaide  WB - #292,,42.935976,-81.209553,,,,,,0
1004,293,Bradley at Willow 1 WB - #293,,42.935252,-81.216461,,,,,,0
699,294,Bradley at Dearness WB - #294,,42.93475,-81.221688,,,,,,0
1369,295,Bradley at Ernest Ave EB - #295,,42.93429,-81.237428,,,,,,0
1370,296,Bradley at Jalna EB - #296,,42.934325,-81.240431,,,,,,0
1099,297,Bradley east of Wellington Rd EB - #297,,42.934543,-81.222187,,,,,,0
1100,298,Bradley at Willow 1 EB - #298,,42.934873,-81.218812,,,,,,0
1374,300,Briarhill at Huron SB - #300,,43.016976,-81.226235,,,,,,0
2,302,Briarhill north of Melsandra SB - #302,,43.02038,-81.227859,,,,,,0
1376,303,Bruce at Marley Place EB - #303,,42.972934,-81.251357,,,,,,0
1377,304,Bruce at Wortley EB - #304,,42.972448,-81.253366,,,,,,0
1378,305,Brydges at Hale EB - #305,,42.990508,-81.195478,,,,,,0
1379,306,Brydges at Hale WB - #306,,42.990779,-81.194754,,,,,,0
118,308,Brydges at Highbury WB - #308,,42.989103,-81.199763,,,,,,0
117,309,Brydges at Highbury  EB - #309,,42.989035,-81.19957,,,,,,0
1382,312,Burlington at Cairn EB - #312,,42.963624,-81.203471,,,,,,0
1383,313,Burlington at Pond Mills EB - #313,,42.963336,-81.201285,,,,,,0
924,314,Byron Baseline at Belvedere EB - #314,,42.952538,-81.33747,,,,,,0
926,316,Byron Baseline at Byron Blvd EB - #316,,42.952929,-81.333022,,,,,,0
237,318,Byron Baseline at Griffith EB - #318,,42.95237,-81.339405,,,,,,0
1386,321,Capulet Lane at Blacksmith SB - #321,,42.987537,-81.299896,,,,,,0
1387,322,Capulet Lane at Capulet Walk SB - #322,,42.985177,-81.298375,,,,,,0
1388,323,Carfrae at Carfrae NB - #323,,42.974211,-81.245171,,,,,,0
1389,324,Carfrae & Carfrae St SB - #324,,42.974234,-81.245255,,,,,,0
1390,325,Carfrae at Grand NB - #325,,42.971887,-81.244635,,,,,,0
1391,326,Carfrae at Woodland Pl SB - #326,,42.972115,-81.244794,,,,,,0
1392,327,Carlyle at Caprice Cres NB - #327,,43.003383,-81.1596,,,,,,0
1394,328,Carlyle at Speight Cres North NB - #328,,43.006153,-81.161129,,,,,,0
1395,329,Carlyle at Speight Cres South NB - #329,,43.005159,-81.16109,,,,,,0
1396,330,Carlyle at Tiffany  NB - #330,,43.007857,-81.161588,,,,,,0
1397,331,Cathcart at Baseline NB - #331,,42.960272,-81.253127,,,,,,0
1400,334,Cathcart at Devonshire NB - #334,,42.963072,-81.253339,,,,,,0
1402,336,Cathcart at Elmwood NB - #336,,42.970601,-81.254468,,,,,,0
1405,339,Cathcart at Langarth NB - #339,,42.965372,-81.253657,,,,,,0
1406,340,Cathcart at Tecumseh NB - #340,,42.967892,-81.254039,,,,,,0
1407,341,Chambers at Sandybrook NB - #341,,43.039748,-81.270162,,,,,,0
1408,342,Chambers at Skyline NB - #342,,43.041719,-81.271282,,,,,,0
1409,343,Chambers at Whisker SB - #343,,43.038329,-81.270524,,,,,,0
283,344,Cheapside at Adelaide EB - #344,,43.006237,-81.239049,,,,,,0
288,345,Cheapside west of Adelaide WB - #345,,43.006102,-81.240697,,,,,,0
1411,346,Cheapside east of Adelaide WB - #346,,43.006567,-81.23826,,,,,,0
1413,348,Cheapside at Barker EB - #348,,43.009427,-81.22825,,,,,,0
1414,349,Cheapside at Boullee EB - #349,,43.010127,-81.225877,,,,,,0
1415,350,Cheapside at Boullee WB - #350,,43.010344,-81.225389,,,,,,0
1416,351,Cheapside at Brampton EB - #351,,43.007764,-81.233993,,,,,,0
1418,352,Cheapside at Colborne EB - #352,,43.003757,-81.248777,,,,,,0
1419,353,Cheapside at Colborne WB - #353,,43.003974,-81.248369,,,,,,0
1420,354,Cheapside at Gammage EB - #354,,43.008605,-81.231088,,,,,,0
1421,355,Cheapside at Gammage WB - #355,,43.008478,-81.23179,,,,,,0
1423,357,Cheapside at Maitland EB - #357,,43.004728,-81.24527,,,,,,0
1424,358,Cheapside at Maitland WB - #358,,43.004599,-81.246139,,,,,,0
1425,359,Cheapside at McNay EB - #359,,43.011324,-81.221707,,,,,,0
1426,360,Cheapside at Richmond WB - #360,,43.001983,-81.255573,,,,,,0
1427,361,Cheapside at Sterling WB - #361,,43.009301,-81.228968,,,,,,0
1430,364,Cheapside at Waterloo EB - #364,,43.002959,-81.251627,,,,,,0
1431,365,Cheapside at Waterloo WB - #365,,43.003196,-81.251129,,,,,,0
1434,368,Cheapside at William EB - #368,,43.005516,-81.24244,,,,,,0
1435,369,Cheapside at William WB - #369,,43.005588,-81.242502,,,,,,0
1436,371,Cherryhill at Cherryhill Blvd WB - #371,,42.99116,-81.277868,,,,,,0
1437,372,Cherryhill at Cherryhill Blvd NB - #372,,42.990935,-81.277884,,,,,,0
1439,374,Cherryhill east of Cherryhill Cir EB - #374,,42.99177,-81.275942,,,,,,0
1440,375,160 Cherryhill Place - #375,,42.991975,-81.275413,,,,,,0
1442,378,Cherryhill north of Oxford 1 NB - #378,,42.989354,-81.276458,,,,,,0
1443,379,Cherryhill at Oxford SB - #379,,42.989064,-81.276488,,,,,,0
1445,381,Cherryhill at Platts Lane EB - #381,,42.99171,-81.273521,,,,,,0
1446,382,Cherryhill at Platts Lane WB - #382,,42.991829,-81.273316,,,,,,0
67,384,Chiddington Ave at Chiddington Gt SB - #384,,42.952254,-81.233581,,,,,,0
1447,385,Chiddington at Huntingdon EB - #385,,42.953491,-81.237051,,,,,,0
1448,386,Chiddington at Huntingdon WB - #386,,42.953562,-81.235669,,,,,,0
1450,389,Chiddington at Upper Queens WB - #389,,42.953264,-81.239981,,,,,,0
77,390,Chiddington at Wilkins NB - #390,,42.952296,-81.233496,,,,,,0
1452,391,Chippewa Elementary School - #391,,43.028257,-81.197729,,,,,,0
1453,392,Chippewa at Appache WB - #392,,43.026565,-81.202334,,,,,,0
1455,393,Chippewa at Trevor WB - #393,,43.02762,-81.199787,,,,,,0
869,394,Clarke at Avalon NB - #394,,43.006881,-81.176782,,,,,,0
860,395,Clarke at Charterhouse NB - #395,,42.99043,-81.168805,,,,,,0
854,396,Clarke at Charterhouse SB - #396,,42.988142,-81.167747,,,,,,0
861,397,Marconi Club NB - #397,,42.987716,-81.16735,,,,,,0
865,398,Clarke at Churchill NB - #398,,43.00102,-81.173848,,,,,,0
850,399,Clarke at Churchill  SB - #399,,43.000697,-81.173868,,,,,,0
1156,400,Clarke at Culver SB - #400,,43.011313,-81.179156,,,,,,0
868,402,Clarke at Dundas NB - #402,,43.005365,-81.176055,,,,,,0
849,403,Clarke at Dundas SB - #403,,43.004938,-81.176017,,,,,,0
859,404,Clarke at Firestone NB - #404,,42.983111,-81.164911,,,,,,0
855,405,Clarke at Firestone SB - #405,,42.98371,-81.165357,,,,,,0
858,406,Clarke at Gore NB - #406,,42.981642,-81.164152,,,,,,0
846,407,Clarke at Herbert SB - #407,,43.009939,-81.178489,,,,,,0
871,409,Clarke at Pacific NB - #409,,43.011092,-81.178909,,,,,,0
870,410,Clarke at Parkhurst NB - #410,,43.008731,-81.177735,,,,,,0
847,411,Clarke at Parkhurst SB - #411,,43.009135,-81.178086,,,,,,0
1152,412,Clarke at Royal  NB - #412,,42.996122,-81.171725,,,,,,0
851,413,Clarke at Royal SB - #413,,42.996934,-81.172318,,,,,,0
1153,414,Sunrise Baptist Church - #414,,42.997734,-81.172518,,,,,,0
852,416,Clarke at Sudbury SB - #416,,42.994076,-81.17083,,,,,,0
862,417,Clarke north of Trafalgar NB - #417,,42.993016,-81.170087,,,,,,0
294,418,Clarke north of Trafalgar SB - #418,,42.993134,-81.170342,,,,,,0
853,419,Clarke south of Trafalgar SB - #419,,42.990993,-81.16926,,,,,,0
864,420,Clarke Road Secondary School - #420,,42.999051,-81.172879,,,,,,0
33,421,Clarke at Wavell SB - #421,,42.998256,-81.172885,,,,,,0
1460,432,Colborne at Central NB - #432,,42.992777,-81.242853,,,,,,0
1461,433,Colborne at Central SB - #433,,42.992253,-81.242789,,,,,,0
1462,434,Colborne at Dufferin SB - #434,,42.989251,-81.241198,,,,,,0
1463,435,Colborne at Hill NB - #435,,42.977897,-81.235331,,,,,,0
1464,436,Colborne at Hope SB - #436,,42.990934,-81.242065,,,,,,0
1467,438,Colborne at Oxford SB - #438,,42.997293,-81.245316,,,,,,0
1468,439,Colborne at Pall Mall NB - #439,,42.994937,-81.243983,,,,,,0
1469,440,Colborne at Pall Mall SB - #440,,42.994842,-81.244053,,,,,,0
1471,442,Colborne at Piccadilly  SB - #442,,42.99633,-81.244841,,,,,,0
1472,443,Colborne at Princess NB - #443,,42.990303,-81.241638,,,,,,0
1475,445,Commissioners at Adelaide EB - #445,,42.959153,-81.2149,,,,,,0
1476,446,Commissioners east of Adelaide WB - #446,,42.959517,-81.214417,,,,,,0
1477,447,Commissioners west of Adelaide WB - #447,,42.958643,-81.220485,,,,,,0
91,448,Commissioners at Boler WB - #448,,42.959479,-81.331786,,,,,,0
1111,449,Commissioners at Deveron EB - #449,,42.962324,-81.194459,,,,,,0
14,450,Commissioners west of Deveron 1 WB - #450,,42.962337,-81.195987,,,,,,0
13,452,Commissioners west of Deveron 2 WB - #452,,42.962191,-81.1969,,,,,,0
991,453,Commissioners east of Deveron WB - #453,,42.962645,-81.193643,,,,,,0
1480,454,Commissioners at Frontenac EB - #454,,42.960312,-81.20809,,,,,,0
1481,455,Commissioners at Frontenac WB - #455,,42.960331,-81.209188,,,,,,0
1482,456,Commissioners at Gordon EB - #456,,42.956583,-81.264504,,,,,,0
1483,457,Commissioners at Gordon WB - #457,,42.956814,-81.263811,,,,,,0
919,458,Commissioners east of Halls Mills WB - #458,,42.960372,-81.334565,,,,,,0
1485,461,Commissioners at Huxley WB - #461,,42.95665,-81.267432,,,,,,0
1486,462,Commissioners at King Edward EB - #462,,42.960762,-81.205452,,,,,,0
1487,463,Commissioners at King Edward WB - #463,,42.960842,-81.205928,,,,,,0
1488,464,Commissioners at Leathorne EB - #464,,42.959597,-81.212585,,,,,,0
1489,465,Commissioners at Leathorne WB - #465,,42.95983,-81.212451,,,,,,0
1492,468,Opposite St George's Parish - #468,,42.958091,-81.326569,,,,,,0
1496,470,Commissioners at Nashua EB - #470,,42.95727,-81.324072,,,,,,0
1497,471,Commissioners at North EB - #471,,42.956376,-81.321049,,,,,,0
1498,472,Commissioners at North WB - #472,,42.956876,-81.322416,,,,,,0
1499,473,Commissioners west of Nottinghill EB - #473,,42.952527,-81.299502,,,,,,0
162,474,Commissioners east of Nottinghill EB - #474,,42.95305,-81.296777,,,,,,0
1500,475,Commissioners west of Pondmills EB - #475,,42.961323,-81.201406,,,,,,0
1502,477,Commissioners east of Pondmills EB - #477,,42.961925,-81.197476,,,,,,0
1503,478,Commissioners west of Pondmills WB - #478,,42.9615,-81.20151,,,,,,0
1505,479,Commissioners at Springbank Park EB - #479,,42.958444,-81.328319,,,,,,0
1506,480,Commissioners & Springbank Dr WB - #480,,42.955838,-81.318653,,,,,,0
1507,481,Commissioners at Springbank Park WB - #481,,42.958611,-81.328577,,,,,,0
920,482,Commissioners at Stephen WB - #482,,42.962034,-81.339632,,,,,,0
1508,483,Commissioners at Viscount EB - #483,,42.956481,-81.268808,,,,,,0
161,487,Cranbrook at Commissioners NB - #487,,42.951921,-81.302897,,,,,,0
1511,488,Cranbrook at Hillsmount NB - #488,,42.947556,-81.303783,,,,,,0
1512,489,Cranbrook at Salem NB - #489,,42.950876,-81.302641,,,,,,0
3477,490,Crumlin at Page NB - #490,,43.018673,-81.150931,,,,,,0
845,492,Culver at Clarke EB - #492,,43.013964,-81.180833,,,,,,0
872,493,1826 Culver WB - #493,,43.012837,-81.183469,,,,,,0
873,494,Culver at Clarke WB - #494,,43.013992,-81.180842,,,,,,0
842,495,Culver at Culver Cres EB - #495,,43.00989,-81.184268,,,,,,0
843,496,Culver east of Culver Place EB - #496,,43.010716,-81.182482,,,,,,0
874,497,Culver at Culver Cres. WB - #497,,43.010385,-81.182804,,,,,,0
844,498,Culver north of Culver Place EB - #498,,43.013036,-81.183242,,,,,,0
841,499,Culver at Third EB - #499,,43.008725,-81.187154,,,,,,0
876,500,Culver at Third WB - #500,,43.008742,-81.187181,,,,,,0
707,505,Dearness at Bradley NB - #505,,42.935217,-81.220893,,,,,,0
708,506,Dearness at Dunelm Lane NB - #506,,42.937012,-81.221301,,,,,,0
697,507,Dearness at Dunelm Lane SB - #507,,42.936711,-81.221339,,,,,,0
696,508,Dearness at Willow Lane SB - #508,,42.938281,-81.22172,,,,,,0
1119,509,Delaware Hall SB - #509,,43.008569,-81.269757,,,,,,0
148,510,Delaware Hall NB - #510,,43.008818,-81.26958,,,,,,0
1520,513,Deveron at Commissioners NB - #513,,42.961243,-81.194917,,,,,,0
1523,519,Doon at Angus EB - #519,,43.022231,-81.263841,,,,,,0
1524,520,Doon at Caithness Ct EB - #520,,43.02174,-81.265561,,,,,,0
1525,521,Doon at Muskoka Cres NB - #521,,43.022039,-81.259615,,,,,,0
1526,522,Doon at Muskoka Cres SB - #522,,43.022768,-81.260646,,,,,,0
1527,523,Doon at Ravine Ridge Way WB - #523,,43.020554,-81.267587,,,,,,0
1528,524,Doon at Ravine Ridge Cres WB - #524,,43.021353,-81.266953,,,,,,0
1529,525,Doon at Sunnyside WB - #525,,43.022169,-81.264278,,,,,,0
